id,shape,d_size,color,clarity,cut,polish,sym,flour,m1,m2,m3,d_depth,d_table,d_ref,reportNo,detail,disc,rate,location,certNo,milky,eyeClean,browness,isbuy,los,isdisp,cert,types,disc1,oldRef,rap,update_time,sys_status,green,up_file_name,is_sh,certificate,daylight,order_by,is_size_normal,black,is_bgm,bt,bc,wt,wc,temp,order_tj,order_sx,rate_add,count_rate,insert_type,currentPage,pageSize,totalPage,totalRecord,shape_en,location_en,is_own_filter_stock,num_all,isown,app_check_code,sign,sessionkey,status,girdle,video,cgno,remark,disc2,rate1,pavilion_height,crown_height,arrows,pavilion_angle,crown_angle,girdle_percentage,kts,laser_inscription,heart,cert_type,col_tinge,reportComment,luster
4445999266,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.29×5.28×3.17,,,59.9,60.0,WP2020051308,2354383040,114002,-71.0,3534.57,深圳,2354383040,无奶,EC0,无咖,1,stock.eifcolor.com,1,GIA,,0.0,WPLKLKKZGVKD,3900.0,"Jul 19, 2020 9:10:14 PM",5,,现货系统www.eifcolor.com在线同步,0,,,1,1,N,0,BT0,BC0,WT0,WC0,,0,0,0.0,3534.57,1,0,0,0,0,ROUND,SZ,True,0,False,0,,,,3,,,NO BGM  WeChat：13728858667,34.5,1353.89,,,EX,41.8°,31.5°,,,,,,,,
4445999288,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.31×5.3×3.18,,,59.9,57.0,K59810078,7331124615,114002,-71.0,3534.57,深圳,7331124615,无奶,EC0,无咖,1,stock.eifcolor.com,1,GIA,,0.0,KZHDGKKUD,3900.0,"Jul 19, 2020 9:10:14 PM",5,,现货系统www.eifcolor.com在线同步,0,,,1,1,N,0,BT0,BC0,WT0,WC0,,0,0,0.0,3534.57,1,0,0,0,0,ROUND,SZ,True,0,False,0,,,,2.5,,,NO BGM  WeChat：13728858667,34.5,1353.89,,,EX,40.8°,33°,,,,,,,,
4446023954,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.19X5.20X3.24,,,62.40,58.00,PI10916481750,6342878186,921921,-71.2,3538.704,香港,6342878186,无奶,EC0,无咖,1,www.csdgia.com,1,GIA,,0,PIGKHGI2DGUZK,3900.0,"Jul 19, 2020 9:23:17 PM",0,N,www.csdgia.com文档在线导入,0,,,0,1,N,1,B0,-,-,-,5.20,0,0,0.0,3538.704,1,0,0,0,0,ROUND,HK,True,0,False,0,,,1,,,,,,,,,,,,,,,,,,,
4446027668,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.24X5.28X3.18,,,60.50,57.00,10128987,7356571857,1057641,-71.4,3542.838,在途,7356571857,无奶,EC0,无咖,1,www.1314pg.com,1,GIA,,0.0,GKGLDHDU,3900.0,"Jul 19, 2020 9:23:30 PM",0,N,www.1314pg.com接口导入,0,,,0,1,N,1,-,-,-,-,5.28,0,0,0.0,3542.838,1,0,0,0,0,ROUND,TRANSIT,True,0,False,0,,,,,,,,,,,,,,,,,,,,,,
4446027974,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.15X5.11X3.23,,,63.00,57.00,10128424,1353447915,1057641,-71.4,3542.838,印度,1353447915,无奶,EC0,无咖,1,www.1314pg.com,1,GIA,,0.0,GKGLD2L2,3900.0,"Jul 19, 2020 9:23:30 PM",0,N,www.1314pg.com接口导入,0,,,0,1,N,1,-,-,-,-,5.15,0,0,0.0,3542.838,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,,,,,,,,,,,,,,,,,,
4446040685,圆形,0.52,F,VVS2,EX,EX,EX,NON,5.1X5.14X3.23,,,63.10,56.00,E1H06,6351121521,947931,-75.0,3549.0,香港,6351121521,无奶,-,无咖,1,www.hstdiam.com,1,GIA,,0.0,EGHKI,3900.0,"Jul 19, 2020 9:29:04 PM",0,N,www.hstdiam.com接口导入,0,,,0,1,N,1,-,-,-,-,5.14,0,0,0.0,3549.0,1,0,0,0,0,ROUND,HK,True,0,False,0,,,1,,,,,,,,,,,,,,,,,,,
4445999364,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.2X5.25X3.16,,,60.4,60.0,K63700397,6351096902,114002,-71.8,3551.106,深圳,6351096902,无奶,EC0,无咖,1,stock.eifcolor.com,1,GIA,,0.0,KIVUKKVHU,3900.0,"Jul 19, 2020 9:10:14 PM",5,,现货系统www.eifcolor.com在线同步,0,,,1,1,N,0,BT0,BC0,WT0,WC0,5.25,0,0,0.0,3551.106,1,0,0,0,0,ROUND,SZ,True,0,False,0,,,,3.5,,,NO BGM WeChat:13728858667,34.1,1362.15,44,13,EC0,41.4,33,,,,,,,,
4445999368,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.15X5.17X3.25,,,62.9,56.0,K63700179,2346948502,114002,-71.8,3551.106,深圳,2346948502,无奶,EC0,无咖,1,stock.eifcolor.com,1,GIA,,0.0,KIVUKKGUH,3900.0,"Jul 19, 2020 9:10:14 PM",5,,现货系统www.eifcolor.com在线同步,0,,,1,1,N,0,BT0,BC0,WT0,WC0,5.17,0,0,0.0,3551.106,1,0,0,0,0,ROUND,SZ,True,0,False,0,,,,4,,,NO BGM WeChat:13728858667,34.1,1362.15,44,15,EC0,41.4,34.5,,,,,,,,
4445999401,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.17X5.19X3.23,,,62.4,57.0,K63900202,2357245973,114002,-71.8,3551.106,深圳,2357245973,无奶,EC0,无咖,1,stock.eifcolor.com,1,GIA,,0.0,KIVHKKLKL,3900.0,"Jul 19, 2020 9:10:14 PM",5,,现货系统www.eifcolor.com在线同步,0,,,1,1,N,0,BT0,BC0,WT0,WC0,5.19,0,0,0.0,3551.106,1,0,0,0,0,ROUND,SZ,True,0,False,0,,,,3.5,,,NO BGM WeChat:13728858667,34.1,1362.15,43.5,15.5,EC0,41,35.5,,,,,,,,
4446024609,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.23X5.24X3.20,,,61.00,61.00,OK10916481770,7346682659,921921,-71.8,3551.106,香港,7346682659,无奶,EC0,无咖,1,www.csdgia.com,1,GIA,,0,OKGKHGI2DGUUK,3900.0,"Jul 19, 2020 9:23:19 PM",0,N,www.csdgia.com文档在线导入,0,,,0,1,N,1,B0,-,-,-,5.24,0,0,0.0,3551.106,1,0,0,0,0,ROUND,HK,True,0,False,0,,,1,,,,,,,,,,,,,,,,,,,
4446017909,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.15X5.19X3.18,,,,,10038854,6352268090,105042,-72.0,3555.2400000000002,深圳,6352268090,N,-,无咖,1,www.3exgia.com,1,GIA,,0.0,GKKVDDZ2,3900.0,"Jul 19, 2020 9:22:03 PM",5,,www.3exgia.com接口导入,0,,,0,1,N,0,-,-,-,-,5.19,0,0,0.0,3555.2400000000002,1,0,0,0,0,ROUND,SZ,True,0,False,0,,,,,,,,,,,,,,,,,,,,,,
4446024126,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.28X5.31X3.17,,,60.00,61.00,TR10916481792,6351261193,921921,-72.2,3559.3740000000003,香港,6351261193,无奶,EC0,无咖,1,www.csdgia.com,1,GIA,,0,TRGKHGI2DGUHL,3900.0,"Jul 19, 2020 9:23:18 PM",0,N,www.csdgia.com文档在线导入,0,,,0,1,N,1,B0,-,-,-,5.31,0,0,0.0,3559.3740000000003,1,0,0,0,0,ROUND,HK,True,0,False,0,,,1,,,,,,,,,,,,,,,,,,,
4446023451,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.16 X 5.18 X 3.18,,,61.50,59.00,JY19498227390,5343794614,921921,-72.36,3562.6812,深圳,5343794614,无奶,EC0,无咖,1,www.csdgia.com,1,GIA,,0,JYGH2HDLLUVHK,3900.0,"Jul 19, 2020 9:23:16 PM",5,N,www.csdgia.com文档在线导入,0,,,0,1,N,1,B0,-,-,-, 5.18 ,0,0,0.0,3562.6812,1,0,0,0,0,ROUND,SZ,True,0,False,0,,,1,,,,,,,,,,,,,,,,,,,
4446022441,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.15 X 5.17 X 3.18,,,61.60,59.00,DN06630201255,1358141915,921921,-72.56,3566.8152000000005,深圳,1358141915,无奶,EC0,无咖,1,www.csdgia.com,1,GIA,,0,DNKIIVKLKGLZZ,3900.0,"Jul 19, 2020 9:23:12 PM",5,N,www.csdgia.com文档在线导入,0,,,0,1,N,1,B0,-,-,-, 5.17 ,0,0,0.0,3566.8152000000005,1,0,0,0,0,ROUND,SZ,True,0,False,0,,,1,,,,,,,,,,,,,,,,,,,
4446037680,圆形,0.52,F,VVS2,EX,EX,EX,NON,5.11X5.13X3.22,,,55.000,0.000,VB200714031,7341645721,107902,-76.0,3569.28,印度,7341645721,无奶,-,无咖,1,dc.checkgems.com,1,GIA,,0.0,VBLKKUG2KVG,3900.0,"Jul 19, 2020 9:27:02 PM",0,,dc.checkgems.com  文档在线导入,0,,,0,1,N,0,-,-,-,-,5.13,0,0,0.0,3569.28,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,1,,,,,,,,,,,,,,,,,,,
4444342938,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.16X5.14X3.24,,,,,M02931,2358439900,114282,-73.0,3575.9100000000003,香港,2358439900,无奶,-,无咖,1,CB_ALL,1,GIA,,0.0,MKLHVG,3900.0,"Jul 19, 2020 1:11:09 PM",0,,CB_WWW接口导入,0,,,0,1,N,0,-,-,-,-,5.16,0,0,0.0,3575.9100000000003,1,0,0,0,0,ROUND,HK,True,0,False,0,,,1,,,,,,,,,,,,,,,,,,,
4446021037,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.15X5.17X3.24,,,62.70,57.00,KY09074360539,6352541954,92192,-73.2,3580.0440000000003,在途,6352541954,无奶,-,无咖,1,www.csdgia.com,1,GIA,,0.5,KYKHKU2VIKZVH,3900.0,"Jul 19, 2020 9:23:18 PM",0,N,www.csdgia.com文档在线导入,0,,,0,1,N,1,-,-,-,-,5.17,0,0,0.0,3580.0440000000003,1,0,0,0,0,ROUND,TRANSIT,True,0,False,0,,,1,,,,,,,,,,,,,,,,,,,
4446021042,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.18X5.21X3.21,,,61.80,59.00,NM09074360556,6352556383,92192,-73.4,3584.1780000000003,在途,6352556383,无奶,-,无咖,1,www.csdgia.com,1,GIA,,0.5,NMKHKU2VIKZZI,3900.0,"Jul 19, 2020 9:23:18 PM",0,N,www.csdgia.com文档在线导入,0,,,0,1,N,1,-,-,-,-,5.21,0,0,0.0,3584.1780000000003,1,0,0,0,0,ROUND,TRANSIT,True,0,False,0,,,1,,,,,,,,,,,,,,,,,,,
4446027648,圆形,0.55,F,VVS2,EX,EX,EX,NON,5.19X5.21X3.25,,,62.60,57.00,10129021,2356573423,1057641,-67.2,3586.4400000000005,在途,2356573423,无奶,EC0,无咖,1,www.1314pg.com,1,GIA,,0.0,GKGLHKLG,3900.0,"Jul 19, 2020 9:23:30 PM",0,N,www.1314pg.com接口导入,0,,,0,1,N,1,-,-,-,-,5.21,0,0,0.0,3586.4400000000005,1,0,0,0,0,ROUND,TRANSIT,True,0,False,0,,,,,,,,,,,,,,,,,,,,,,
4446115544,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.19 X 5.23 X 3.21,,,61.60,58.00,69J1-50,2347703269,67551,-74.0,3596.5800000000004,印度,2347703269,无奶,-,无咖,1,96.125.172.174,1,GIA,,0.0,IHJG-ZK,3900.0,"Jul 19, 2020 9:34:41 PM",0,,glowstaronline接口导入,0,,,0,1,N,0,BT1,BC0,WT1,WC1, 5.23 ,0,0,0.0,3596.5800000000004,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,,,,,,,,,,,,,,,,,,
4440781461,圆形,0.52,F,VVS2,EX,EX,EX,NON,5.12,5.15,3.23,62.9,57.0,CBP-343338,3355500402,71657,-78.0,3609.84,印度,3355500402,无奶,-,无咖,1,www.zuansoft.com,1,GIA,,0.0,CBP-V2VVVD,3900.0,"Jul 18, 2020 5:25:33 PM",0,N,71657 0718.xlsx,0,https://www.sunrisediamonds.com.hk/certi/3355500402.pdf,https://cdn2.brainwaves.co.in/img/3355500402/PR.jpg,0,1,N,1,-,-,-,-,5.15,0,0,0.0,3609.84,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,,,,,,,,,,,,,,,,,,
4445994426,圆形,0.52,F,VVS2,EX,EX,EX,NON,5.12X5.15X3.21,,,62.50,58.00,F233-71A,6351507897,97085,-78.0,3609.84,孟买,6351507897,无奶,EC0,无咖,1,ratnakala.dotnodecoders.com,1,GIA,,0.0,FLVV-UGA,3900.0,"Jul 19, 2020 9:09:14 PM",0,,dotnodecoders接口导入,0,,,0,1,N,0,BT1,BC0,-,-,5.15,0,0,0.0,3609.84,1,0,0,0,0,ROUND,MUMBAI,True,0,False,0,,,,,https://v360.in/Excellent/vision360.html?d=F233-71A,,,,,,,,,,,,,,,,,
4445491016,圆形,0.53,F,VVS2,EX,EX,EX,NON,5.17,5.22,3.21,61.70,55.00,ALD2681863,6305233628,48394,-74.66,3610.2222,印度,6305233628,无奶,EC0,无咖,1,www.laxmidiamond.com,1,GIA,,0.0,ALDLIDGDIV,3900.0,"Jul 19, 2020 6:17:12 PM",0,,www.laxmidiamond.com文档在线导入,0,https://certifiedstone.info/certificate/ALD2681863.pdf,,0,1,N,0,BT0,BC0,-,-,5.22,0,0,0.0,3610.2222,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,,,,,,,,,,,,,,,,,,
4439284277,圆形,0.52,F,VVS2,EX,EX,EX,NON,5.15,5.12,3.23,62.9,57.0,CBP-343338,3355500402,12458,-78.24,3614.7072,印度,3355500402,无奶,-,无咖,1,www.zuansoft.com,1,GIA,,1.5,CBP-V2VVVD,3900.0,"Jul 18, 2020 10:26:52 AM",0,N,12458 0718.xlsx,0,https://www.shairugems.net/certi/3355500402.pdf,,0,1,N,1,BT0,-,-,-,5.15,0,0,0.0,3614.7072,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,,,,,,,,,,,,,,,,,,
4439362124,圆形,0.55,F,VVS2,EX,EX,EX,NON,5.3,5.26,3.25,61.5,58.0,SSS2883,1348674512,74841,-69.0,3625.05,印度,1348674512,无奶,EC0,无咖,1,www.zuansoft.com,1,GIA,,0.0,SSSLDDV,3900.0,"Jul 18, 2020 10:34:14 AM",0,,74841 0718.xls,0,,,0,1,N,0,B0,-,W1,-,5.3,0,0,0.0,3625.05,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,,,,,,,,,,,,,,,,,,
4443870985,圆形,0.54,F,VVS2,EX,EX,EX,NON,5.25,5.22,3.27,62.50,57.00,99217,6341995978,71306,-72.8,3639.168,印度,6341995978,无奶,EC0,无咖,1,akarshexports.com,1,GIA,,-1.1,HHLGU,3900.0,"Jul 19, 2020 10:37:30 AM",0,N,akarshexports.com文档在线导入,0,,,0,1,N,1,B0,-,-,-,5.25,0,0,0.0,3639.168,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,THN - MED,,A,,,,,,,,,,,,,,,,
4443870986,圆形,0.54,F,VVS2,EX,EX,EX,NON,5.21,5.18,3.22,62.00,60.00,98508,5346886824,71306,-72.8,3639.168,印度,5346886824,无奶,EC0,无咖,1,akarshexports.com,1,GIA,,-1.1,HDZKD,3900.0,"Jul 19, 2020 10:37:30 AM",0,N,akarshexports.com文档在线导入,0,,,0,1,N,1,B0,-,-,-,5.21,0,0,0.0,3639.168,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,MED - STK,,A,,,,,,,,,,,,,,,,
4445502986,圆形,0.55,F,VVS2,EX,EX,EX,NON,5.23,5.25,3.25,62.00,59.00,LD200110202,5346789147,48394,-69.9,3644.3550000000005,印度,5346789147,无奶,EC0,无咖,1,www.laxmidiamond.com,1,GIA,,0.0,LDLKKGGKLKL,3900.0,"Jul 19, 2020 6:19:03 PM",0,,www.laxmidiamond.com文档在线导入,0,https://certifiedstone.info/certificate/LD200110202.pdf,https://certifiedstone.info/diamondimages/LD200110202/LD200110202_1.jpg,0,1,N,0,BT0,BC0,WT0,WC0,5.25,0,0,0.0,3644.3550000000005,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,https://certifiedstone.info/viewer/vision360.html?d=LD200110202,,,,,,,,,,,,,,,,,
4445503351,圆形,0.55,F,VVS2,EX,EX,EX,NON,5.21,5.25,3.27,62.40,57.00,LD20013137,6345595637,48394,-69.9,3644.3550000000005,印度,6345595637,无奶,EC0,无咖,1,www.laxmidiamond.com,1,GIA,,0.0,LDLKKGVGVU,3900.0,"Jul 19, 2020 6:19:06 PM",0,,www.laxmidiamond.com文档在线导入,0,https://certifiedstone.info/certificate/LD20013137.pdf,https://certifiedstone.info/diamondimages/LD20013137/LD20013137_1.jpg,0,1,N,0,BT0,BC0,WT0,WC0,5.25,0,0,0.0,3644.3550000000005,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,https://certifiedstone.info/viewer/vision360.html?d=LD20013137,,,,,,,,,,,,,,,,,
4446011999,圆形,0.52,F,VVS2,EX,EX,EX,NON,5.19X5.21X3.17,,,61.00,60.00,100073,1345843100,100002,-79.94,3649.1832,深圳,1345843100,无奶,-,无咖,1,www.shyblzs.com,1,GIA,,0.0,GKKKUV,3900.0,"Jul 19, 2020 9:19:07 PM",5,,shyblzs接口导入,0,,https://www.shyblzs.com/uploads/20200703/1345843100.jpg,0,1,N,0,-,-,-,-,5.21,0,0,0.0,3649.1832,1,0,0,0,0,ROUND,SZ,True,0,False,0,,,1,,,,,,,,,,,,,,,,,,,
4445994110,圆形,0.52,F,VVS2,EX,EX,EX,NON,5.11X5.13X3.18,,,62.10,59.00,F230-112A,1353486704,97085,-80.0,3650.4,孟买,1353486704,无奶,EC0,无咖,1,ratnakala.dotnodecoders.com,1,GIA,,0.0,FLVK-GGLA,3900.0,"Jul 19, 2020 9:09:11 PM",0,,dotnodecoders接口导入,0,,,0,1,N,0,BT0,BC1,-,-,5.13,0,0,0.0,3650.4,1,0,0,0,0,ROUND,MUMBAI,True,0,False,0,,,,,https://v360.in/Excellent/vision360.html?d=F230-112A,,,,,,,,,,,,,,,,,
4446012101,圆形,0.52,F,VVS2,EX,EX,EX,NON,5.11X5.14X3.23,,,62.90,56.00,99726,1358282669,100002,-80.26,3655.6728000000003,深圳,1358282669,无奶,-,无咖,1,www.shyblzs.com,1,GIA,,0.0,HHULI,3900.0,"Jul 19, 2020 9:19:07 PM",5,,shyblzs接口导入,0,,https://www.shyblzs.com/uploads/20200624/1358282669.jpg,0,1,N,0,-,-,-,-,5.14,0,0,0.0,3655.6728000000003,1,0,0,0,0,ROUND,SZ,True,0,False,0,,,1,,,,,,,,,,,,,,,,,,,
4445999346,圆形,0.56,F,VVS2,EX,EX,EX,NON,5.34X5.35X3.24,,,60.5,60.0,WN2020051403,5353481490,114002,-67.8,3664.7520000000004,深圳,5353481490,无奶,EC0,无咖,1,stock.eifcolor.com,1,GIA,,0.0,WNLKLKKZG2KV,3900.0,"Jul 19, 2020 9:10:14 PM",5,,现货系统www.eifcolor.com在线同步,0,,,1,1,N,0,BT0,BC0,WT0,WC0,5.35,0,0,0.0,3664.7520000000004,1,0,0,0,0,ROUND,SZ,True,0,False,0,,,,3.5,,,NO BGM WeChat:13728858667,36.1,1395.58,44.5,12.5,EC0,41.6,32.5,,,,,,,,
4444341266,圆形,0.54,F,VVS2,EX,EX,EX,NON,,,,62.5,57.0,79670583,5343379560,106725,-74.1,3666.5881200000003,印度,5343379560,无奶,-,无咖,1,CB_ALL,1,GIA,,0.0,UHIUKZDV,3900.0,"Jul 19, 2020 1:10:35 PM",0,,CB_WWW接口导入,0,,,0,1,N,0,-,-,-,-,,0,0,0.0,3666.5881200000003,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,1,,,,,,,,,,,,,,,,,,,
4435271857,圆形,0.52,F,VVS2,EX,EX,EX,NON,5.15×5.16×3.2,,,,,5343169025,5343169025,10166,-81.0,3670.6800000000003,深圳,5343169025,无奶,-,无咖,1,www.iwozb.com,1,GIA,,0.0,ZV2VGIHKLZ,3900.0,"Jul 19, 2020 9:00:00 PM",5,,TEST1.xls,0,,,1,1,N,0,-,-,-,-,,0,0,0.0,3670.6800000000003,1,0,0,0,0,ROUND,SZ,True,0,False,0,,,,,,,,29.5,1429.74,,,,,,,,,,,,,
4446010963,圆形,0.53,E,VVS2,EX,EX,EX,NON,5.17X5.13X3.26,,,,,DK200472,2344312351,10845,-65.0,3672.9,深圳,2344312351,无奶,EC0,无咖,1,www.dklgia.com,1,GIA,2,0.0,DKLKK2UL,4200.0,"Jul 19, 2020 8:59:59 PM",5,N,查钻-10.20.csv,0,,,1,1,N,1,-,-,-,-,5.17,0,0,0.0,3672.9,1,0,0,0,0,ROUND,SZ,True,0,False,0,,,,,,,,37.5,1391.25,,,,,,,,,,,,,
4445503515,圆形,0.55,F,VVS2,EX,EX,EX,NON,5.29,5.31,3.17,59.70,61.00,LD20021175,5343882227,48394,-71.9,3687.2550000000006,印度,5343882227,无奶,EC0,无咖,1,www.laxmidiamond.com,1,GIA,,0.0,LDLKKLGGUZ,3900.0,"Jul 19, 2020 6:19:08 PM",0,,www.laxmidiamond.com文档在线导入,0,https://certifiedstone.info/certificate/LD20021175.pdf,https://certifiedstone.info/diamondimages/LD20021175/LD20021175_1.jpg,0,1,B,0,BT0,-,WT0,WC0,5.31,0,0,0.0,3687.2550000000006,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,https://certifiedstone.info/viewer/vision360.html?d=LD20021175,,,,,,,,,,,,,,,,,
